Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h)
2023-10-01,Amravati,21.0,52.72,0.46,14.55
2023-10-02,Mumbai,19.76,79.81,1.11,12.61
2023-10-02,Pune,16.76,77.95,1.88,17.35
2023-10-02,Nagpur,20.75,52.32,1.3,22.5
2023-10-02,Nashik,17.2,69.19,1.49,20.73
2023-10-02,Aurangabad,19.19,70.22,1.21,13.98
2023-10-02,Solapur,22.74,76.07,0.8,17.95
2023-10-02,Kolhapur,19.94,61.13,1.49,22.05
2023-10-02,Amravati,24.6,52.41,1.35,18.14
2023-10-03,Mumbai,18.4,72.43,0.22,23.08
2023-10-03,Pune,17.66,55.18,1.6,16.04
2023-10-03,Nagpur,19.06,61.83,1.2,22.17
2023-10-03,Nashik,18.77,75.6,1.26,19.98
2023-10-03,Aurangabad,21.66,79.69,0.14,19.07
2023-10-03,Solapur,22.36,67.93,1.89,23.98
2023-10-03,Kolhapur,15.79,79.45,1.53,5.7
2023-10-03,Amravati,20.92,62.51,1.67,9.7
2023-10-04,Mumbai,19.98,54.22,0.9,10.78
2023-10-04,Pune,18.18,76.96,1.72,24.55
2023-10-04,Nagpur,24.77,54.45,1.89,10.64
2023-10-04,Nashik,21.97,65.32,1.04,13.35
2023-10-04,Aurangabad,20.41,79.03,1.92,16.6
2023-10-04,Solapur,24.04,74.85,0.97,13.68
2023-10-04,Kolhapur,20.38,70.6,1.29,12.9
2023-10-04,Amravati,23.71,58.94,1.69,17.86
2023-10-05,Mumbai,18.37,76.2,1.07,23.07
2023-10-05,Pune,20.45,54.32,1.84,23.43
2023-10-05,Nagpur,23.51,59.3,1.26,16.84
2023-10-05,Nashik,20.49,57.22,1.67,18.36
2023-10-05,Aurangabad,20.41,50.29,0.45,22.48
2023-10-05,Solapur,23.61,70.71,1.16,6.86
2023-10-05,Kolhapur,19.44,56.91,1.03,22.53
2023-10-05,Amravati,22.14,77.35,0.17,19.52
2023-10-06,Mumbai,19.94,53.57,1.44,21.77
2023-10-06,Pune,20.13,58.33,0.06,11.89
2023-10-06,Nagpur,22.8,52.87,1.59,20.7
2023-10-06,Nashik,22.54,53.45,0.61,12.15
2023-10-06,Aurangabad,16.88,64.26,1.85,6.25
2023-10-06,Solapur,26.76,74.02,1.2,23.44
2023-10-06,Kolhapur,19.89,64.83,1.1,6.17
2023-10-06,Amravati,21.59,70.26,0.33,8.33
2023-10-07,Mumbai,21.49,60.17,0.03,20.19
2023-10-07,Pune,15.82,66.95,0.55,14.97
2023-10-07,Nagpur,21.1,55.83,1.51,13.39
2023-10-07,Nashik,20.56,79.76,1.01,19.65
2023-10-07,Aurangabad,23.26,55.12,1.27,22.61
2023-10-07,Solapur,25.5,55.5,1.58,18.4
2023-10-07,Kolhapur,19.97,56.32,0.62,9.54
2023-10-07,Amravati,21.13,78.07,0.74,19.37
2023-10-08,Mumbai,18.86,67.11,1.58,14.82
2023-10-08,Pune,15.03,64.24,0.82,9.37
2023-10-08,Nagpur,22.78,61.51,0.33,18.09
2023-10-08,Nashik,20.19,65.86,1.42,23.53
2023-10-08,Aurangabad,16.9,59.77,1.26,12.21
2023-10-08,Solapur,23.23,52.38,0.65,23.78
2023-10-08,Kolhapur,17.75,75.72,0.44,15.32
2023-10-08,Amravati,19.63,64.64,0.87,16.87
2023-10-09,Mumbai,20.72,69.97,0.05,21.23
2023-10-09,Pune,20.99,77.04,0.94,6.59
2023-10-09,Nagpur,21.92,54.32,1.54,10.86
2023-10-09,Nashik,17.41,72.47,0.2,10.72
2023-10-09,Aurangabad,25.2,65.7,0.91,11.22
2023-10-09,Solapur,23.56,53.4,0.18,5.05
2023-10-09,Kolhapur,16.43,75.47,1.3,5.86
2023-10-09,Amravati,22.87,79.88,1.18,12.98
2023-10-10,Mumbai,17.54,62.32,1.2,21.32
2023-10-10,Pune,16.99,56.5,0.08,6.94
2023-10-10,Nagpur,25.69,68.37,0.38,20.07
2023-10-10,Nashik,19.62,51.38,1.6,15.42
2023-10-10,Aurangabad,23.06,71.51,0.41,20.16
2023-10-10,Solapur,22.75,70.24,0.06,16.41
2023-10-10,Kolhapur,18.4,65.73,1.23,13.64
2023-10-10,Amravati,20.89,63.83,0.04,17.84
2023-10-11,Mumbai,23.19,62.68,0.16,24.59
2023-10-11,Pune,13.61,72.61,0.36,14.29
2023-10-11,Nagpur,21.99,73.05,1.85,14.96
2023-10-11,Nashik,18.97,53.8,0.94,19.92
2023-10-11,Aurangabad,22.15,51.16,1.12,23.04
2023-10-11,Solapur,22.16,74.94,0.05,7.67
2023-10-11,Kolhapur,16.06,79.02,0.89,12.99
2023-10-11,Amravati,22.82,51.74,0.93,23.15
2023-10-12,Mumbai,20.96,69.31,1.45,9.13
2023-10-12,Pune,17.78,66.6,1.29,8.02
2023-10-12,Nagpur,21.89,73.57,0.81,17.36
2023-10-12,Nashik,17.3,57.91,1.85,11.93
2023-10-12,Aurangabad,24.79,70.88,1.34,20.69
2023-10-12,Solapur,21.39,72.01,0.39,12.32
2023-10-12,Kolhapur,16.03,51.33,1.32,14.89
2023-10-12,Amravati,23.81,67.69,0.08,18.83
2023-10-13,Mumbai,19.73,72.68,1.33,20.17
2023-10-13,Pune,17.84,76.21,0.72,12.19
2023-10-13,Nagpur,25.29,51.63,0.24,22.77
2023-10-13,Nashik,24.76,66.71,0.31,23.68
2023-10-13,Aurangabad,19.86,56.59,0.11,15.71
2023-10-13,Solapur,24.25,68.14,1.75,6.17
2023-10-13,Kolhapur,19.43,73.07,0.22,22.65
2023-10-13,Amravati,23.34,72.2,0.15,19.98
2023-10-14,Mumbai,19.66,50.14,1.19,20.14
2023-10-14,Pune,21.09,55.17,0.07,16.87
2023-10-14,Nagpur,18.68,53.58,1.8,20.82
2023-10-14,Nashik,17.99,75.25,1.99,8.87
2023-10-14,Aurangabad,19.6,76.11,0.2,13.94
2023-10-14,Solapur,20.22,64.78,0.94,6.62
2023-10-14,Kolhapur,19.41,77.31,1.2,7.76
2023-10-14,Amravati,24.67,75.46,1.51,16.62
2023-10-15,Mumbai,25.15,63.7,1.97,21.25
2023-10-15,Pune,16.34,65.92,1.82,17.49
2023-10-15,Nagpur,20.29,76.01,1.07,5.79
2023-10-15,Nashik,19.58,65.74,0.71,15.13
2023-10-15,Aurangabad,17.84,61.71,1.27,15.6
2023-10-15,Solapur,25.17,52.47,0.92,17.0
2023-10-15,Kolhapur,17.39,69.46,1.83,18.56
2023-10-15,Amravati,22.79,50.08,1.61,19.39
2023-10-16,Mumbai,19.78,70.69,1.35,8.53
2023-10-16,Pune,19.19,57.44,0.22,9.2
2023-10-16,Nagpur,21.96,69.61,0.37,14.93
2023-10-16,Nashik,20.48,56.15,1.46,9.35
2023-10-16,Aurangabad,19.5,58.85,0.43,22.88
2023-10-16,Solapur,26.12,75.42,1.62,7.36
2023-10-16,Kolhapur,19.14,64.4,1.67,21.23
2023-10-16,Amravati,22.01,66.37,1.52,11.15
2023-10-17,Mumbai,20.98,69.81,0.08,16.26
2023-10-17,Pune,17.43,74.07,0.91,17.72
2023-10-17,Nagpur,23.21,67.56,1.28,16.42
2023-10-17,Nashik,23.19,51.55,0.67,5.1
2023-10-17,Aurangabad,18.99,76.91,1.37,9.23
2023-10-17,Solapur,23.84,57.6,1.58,9.39
2023-10-17,Kolhapur,20.02,60.66,0.61,10.72
2023-10-17,Amravati,21.4,65.74,1.23,24.65
2023-10-18,Mumbai,22.53,56.07,1.98,18.54
2023-10-18,Pune,20.39,51.62,0.93,23.17
2023-10-18,Nagpur,22.93,67.45,1.79,14.49
2023-10-18,Nashik,19.53,76.17,0.67,6.74
2023-10-18,Aurangabad,18.17,54.67,0.44,15.35
2023-10-18,Solapur,24.44,68.7,1.21,18.24
2023-10-18,Kolhapur,17.78,61.65,0.46,11.59
2023-10-18,Amravati,26.89,64.25,1.87,13.42
2023-10-19,Mumbai,18.24,75.58,1.13,7.27
2023-10-19,Pune,16.24,59.53,0.87,21.85
2023-10-19,Nagpur,22.29,50.45,0.11,9.07
2023-10-19,Nashik,16.8,57.24,1.27,7.69
2023-10-19,Aurangabad,22.51,79.54,1.94,17.54
2023-10-19,Solapur,21.82,63.19,1.72,12.48
2023-10-19,Kolhapur,19.09,52.32,0.27,14.44
2023-10-19,Amravati,22.09,53.03,0.26,9.25
2023-10-20,Mumbai,25.6,65.73,0.73,8.95
2023-10-20,Pune,17.11,77.45,0.66,15.14
2023-10-20,Nagpur,23.75,51.04,1.54,12.45
2023-10-20,Nashik,16.67,64.4,1.75,5.26
2023-10-20,Aurangabad,20.31,78.76,1.0,20.43
2023-10-20,Solapur,24.31,66.99,1.94,16.72
2023-10-20,Kolhapur,15.68,64.71,0.68,15.78
2023-10-20,Amravati,19.56,54.09,0.84,13.24
2023-10-21,Mumbai,23.61,50.38,1.81,7.9
2023-10-21,Pune,17.96,64.35,1.8,15.69
2023-10-21,Nagpur,22.04,71.79,0.34,8.77
2023-10-21,Nashik,22.61,65.27,1.36,17.08
2023-10-21,Aurangabad,21.56,77.31,0.37,9.83
2023-10-21,Solapur,22.12,78.64,1.64,10.69
2023-10-21,Kolhapur,17.78,78.62,1.92,7.45
2023-10-21,Amravati,21.47,68.58,0.76,15.54
2023-10-22,Mumbai,21.49,57.67,0.37,21.16
2023-10-22,Pune,16.12,50.6,1.77,9.51
2023-10-22,Nagpur,21.79,56.49,0.81,24.46
2023-10-22,Nashik,17.6,60.98,0.29,15.09
2023-10-22,Aurangabad,21.96,53.51,1.67,8.62
2023-10-22,Solapur,18.94,67.04,0.98,13.27
2023-10-22,Kolhapur,13.67,68.75,0.44,19.54
2023-10-22,Amravati,25.37,72.96,0.3,13.82
2023-10-23,Mumbai,20.5,51.13,1.46,14.77
2023-10-23,Pune,18.03,52.57,0.66,22.95
2023-10-23,Nagpur,22.74,53.52,1.86,16.95
2023-10-23,Nashik,19.82,75.04,1.71,15.55
2023-10-23,Aurangabad,22.04,71.97,1.05,11.19
2023-10-23,Solapur,24.75,54.26,0.32,21.05
2023-10-23,Kolhapur,20.09,68.25,0.31,13.8
2023-10-23,Amravati,23.53,67.09,1.15,12.71
2023-10-24,Mumbai,18.36,69.24,0.7,24.24
2023-10-24,Pune,20.08,59.38,0.41,9.72
2023-10-24,Nagpur,18.65,55.59,0.85,20.39
2023-10-24,Nashik,16.28,62.35,0.22,19.58
2023-10-24,Aurangabad,23.26,54.76,0.16,21.24
2023-10-24,Solapur,21.14,74.64,0.33,18.45
2023-10-24,Kolhapur,18.11,61.11,0.95,14.23
2023-10-24,Amravati,25.14,77.13,1.52,9.67
2023-10-25,Mumbai,22.02,56.31,0.77,23.63
2023-10-25,Pune,19.21,74.1,1.4,24.57
2023-10-25,Nagpur,22.68,56.28,0.65,18.41
2023-10-25,Nashik,22.0,56.59,1.69,10.23
2023-10-25,Aurangabad,19.49,57.13,0.52,11.85
2023-10-25,Solapur,19.61,60.65,1.33,22.11
2023-10-25,Kolhapur,17.76,77.45,0.52,12.05
2023-10-25,Amravati,22.89,64.85,0.9,10.82
2023-10-26,Mumbai,16.17,66.42,0.44,13.79
2023-10-26,Pune,14.7,77.14,0.26,24.52
2023-10-26,Nagpur,24.37,79.76,1.28,22.06
2023-10-26,Nashik,19.23,77.26,1.1,10.61
2023-10-26,Aurangabad,22.76,61.89,1.25,15.34
2023-10-26,Solapur,22.09,51.68,1.24,9.16
2023-10-26,Kolhapur,17.89,66.09,1.75,23.61
2023-10-26,Amravati,25.5,63.34,1.46,10.75
2023-10-27,Mumbai,22.73,68.74,1.8,14.77
2023-10-27,Pune,21.19,64.46,0.1,23.2
2023-10-27,Nagpur,20.79,55.07,1.02,24.04
2023-10-27,Nashik,18.74,66.91,1.81,8.48
2023-10-27,Aurangabad,23.33,69.91,0.63,10.69
2023-10-27,Solapur,22.69,69.7,1.68,10.32
2023-10-27,Kolhapur,21.84,73.4,1.98,24.42
2023-10-27,Amravati,20.24,64.52,0.4,19.26
2023-10-28,Mumbai,19.07,54.11,0.35,7.27
2023-10-28,Pune,17.46,74.91,1.19,22.5
2023-10-28,Nagpur,19.75,66.55,1.16,8.15
2023-10-28,Nashik,18.05,55.92,0.96,12.84
2023-10-28,Aurangabad,21.21,75.04,1.82,12.27
2023-10-28,Solapur,25.49,51.64,0.62,20.23
2023-10-28,Kolhapur,16.2,78.47,0.88,23.39
2023-10-28,Amravati,22.3,76.53,1.62,16.73
2023-10-29,Mumbai,17.27,65.59,0.32,5.5
2023-10-29,Pune,18.28,56.98,1.5,15.24
2023-10-29,Nagpur,24.36,54.84,0.3,10.68
2023-10-29,Nashik,18.85,58.87,0.21,16.86
2023-10-29,Aurangabad,19.99,73.8,1.04,15.55
2023-10-29,Solapur,23.02,67.65,0.85,6.06
2023-10-29,Kolhapur,17.61,72.12,1.05,11.82
2023-10-29,Amravati,21.94,71.02,0.18,20.69
2023-10-30,Mumbai,22.54,56.92,1.85,11.58
2023-10-30,Pune,17.51,57.65,1.92,18.65
2023-10-30,Nagpur,22.42,78.15,0.97,8.85
2023-10-30,Nashik,15.46,64.61,0.41,24.84
2023-10-30,Aurangabad,23.67,70.21,0.97,8.47
2023-10-30,Solapur,23.4,66.07,2.0,20.72
2023-10-30,Kolhapur,19.47,66.11,0.13,23.52
2023-10-30,Amravati,19.59,62.09,1.94,14.59
2023-10-31,Mumbai,21.18,59.87,1.56,21.59
2023-10-31,Pune,18.0,62.1,0.79,18.51
2023-10-31,Nagpur,22.12,60.63,1.23,13.7
2023-10-31,Nashik,19.42,78.73,1.75,8.95
2023-10-31,Aurangabad,18.46,58.52,0.36,10.18
2023-10-31,Solapur,22.27,77.14,1.99,15.15
2023-10-31,Kolhapur,19.38,76.73,0.07,11.61
2023-10-31,Amravati,21.81,57.01,0.69,5.8
2023-11-01,Mumbai,20.6,73.62,1.08,11.24
2023-11-01,Pune,17.79,75.67,1.77,5.19
2023-11-01,Nagpur,20.21,66.79,1.42,18.59
2023-11-01,Nashik,17.77,50.77,1.18,7.34
2023-11-01,Aurangabad,20.65,54.28,1.15,14.51
2023-11-01,Solapur,21.12,68.3,1.5,18.39
2023-11-01,Kolhapur,16.41,54.35,1.23,23.15
2023-11-01,Amravati,20.83,67.74,1.05,6.86
2023-11-02,Mumbai,19.39,68.32,0.63,7.58
2023-11-02,Pune,15.47,54.81,1.85,23.34
2023-11-02,Nagpur,21.56,59.89,1.76,14.4
2023-11-02,Nashik,20.56,62.19,1.76,21.68
2023-11-02,Aurangabad,23.76,71.28,0.1,16.84
2023-11-02,Solapur,25.19,68.49,0.06,15.6
2023-11-02,Kolhapur,16.81,62.3,1.76,7.42
2023-11-02,Amravati,20.88,77.07,0.64,13.39
2023-11-03,Mumbai,22.27,61.46,0.79,6.5
2023-11-03,Pune,18.38,57.09,1.81,10.75
2023-11-03,Nagpur,20.52,70.75,1.06,11.52
2023-11-03,Nashik,19.9,64.95,0.14,5.64
2023-11-03,Aurangabad,19.41,51.86,0.67,13.36
2023-11-03,Solapur,22.35,65.82,1.62,5.04
2023-11-03,Kolhapur,21.22,57.29,0.93,17.12
2023-11-03,Amravati,21.3,76.38,0.7,9.65
2023-11-04,Mumbai,21.16,57.82,1.5,13.7
2023-11-04,Pune,18.56,61.92,1.19,18.62
2023-11-04,Nagpur,23.34,67.01,0.23,24.17
2023-11-04,Nashik,16.95,61.52,0.95,13.17
2023-11-04,Aurangabad,17.2,66.72,0.34,9.12
2023-11-04,Solapur,24.55,74.58,0.96,5.33
2023-11-04,Kolhapur,16.44,76.23,1.86,22.61
2023-11-04,Amravati,19.4,59.39,0.27,20.66
2023-11-05,Mumbai,19.23,58.59,0.86,11.48
2023-11-05,Pune,13.07,68.54,1.51,13.83
2023-11-05,Nagpur,19.15,57.1,1.29,14.35
2023-11-05,Nashik,19.07,51.21,1.59,7.76
2023-11-05,Aurangabad,22.73,72.14,0.55,5.72
2023-11-05,Solapur,22.92,78.83,0.98,14.28
2023-11-05,Kolhapur,18.08,68.2,1.12,24.28
2023-11-05,Amravati,23.09,71.42,0.91,20.67
2023-11-06,Mumbai,20.81,72.86,0.97,13.82
2023-11-06,Pune,17.82,70.97,1.59,10.28
2023-11-06,Nagpur,20.52,63.02,1.98,7.6
2023-11-06,Nashik,19.26,68.97,1.6,10.01
2023-11-06,Aurangabad,20.57,55.52,0.85,9.07
2023-11-06,Solapur,22.96,58.04,1.38,10.89
2023-11-06,Kolhapur,17.44,67.88,0.62,18.68
2023-11-06,Amravati,19.16,70.73,1.71,17.01
2023-11-07,Mumbai,20.69,63.82,1.77,18.73
2023-11-07,Pune,17.55,58.03,1.51,18.25
2023-11-07,Nagpur,22.51,66.76,1.52,6.67
2023-11-07,Nashik,19.31,67.77,1.44,6.19
2023-11-07,Aurangabad,22.74,62.1,0.22,7.01
2023-11-07,Solapur,24.83,50.89,0.33,19.13
2023-11-07,Kolhapur,21.65,58.51,0.52,19.52
2023-11-07,Amravati,23.39,73.89,0.73,13.56
2023-11-08,Mumbai,18.57,54.97,1.52,9.09
2023-11-08,Pune,16.88,71.62,1.72,16.08
2023-11-08,Nagpur,19.25,55.28,1.76,23.45
2023-11-08,Nashik,17.34,51.15,0.88,10.89
2023-11-08,Aurangabad,21.95,61.91,1.81,16.7
2023-11-08,Solapur,22.57,76.49,1.22,9.52
2023-11-08,Kolhapur,19.85,54.45,0.14,5.43
2023-11-08,Amravati,18.1,50.73,1.43,10.34
2023-11-09,Mumbai,18.77,61.64,1.53,6.41
2023-11-09,Pune,16.87,69.98,0.09,17.23
2023-11-09,Nagpur,23.82,71.31,1.26,22.94
2023-11-09,Nashik,22.0,77.67,0.52,7.34
2023-11-09,Aurangabad,21.21,77.88,1.71,10.26
2023-11-09,Solapur,24.92,54.19,1.02,16.07
2023-11-09,Kolhapur,17.81,53.11,0.89,21.98
2023-11-09,Amravati,22.32,50.26,0.07,9.86
2023-11-10,Mumbai,18.64,79.12,1.98,19.7
2023-11-10,Pune,15.97,77.23,1.76,9.05
2023-11-10,Nagpur,24.49,70.03,1.3,7.55
2023-11-10,Nashik,20.08,76.78,1.91,21.53
2023-11-10,Aurangabad,21.61,74.49,1.64,19.86
2023-11-10,Solapur,22.17,60.5,0.36,15.79
2023-11-10,Kolhapur,16.61,73.9,1.41,15.34
2023-11-10,Amravati,24.46,64.27,0.54,17.57
2023-11-11,Mumbai,20.64,69.84,1.97,10.72
2023-11-11,Pune,16.64,60.34,0.42,17.52
2023-11-11,Nagpur,22.94,60.21,0.0,10.41
2023-11-11,Nashik,19.12,64.14,1.82,7.6
2023-11-11,Aurangabad,22.08,75.64,1.15,19.97
2023-11-11,Solapur,23.69,60.38,0.68,14.06
2023-11-11,Kolhapur,17.8,72.37,0.85,10.48
2023-11-11,Amravati,25.17,79.8,1.24,6.14
2023-11-12,Mumbai,18.17,52.89,1.01,19.99
2023-11-12,Pune,14.87,64.53,1.22,13.92
2023-11-12,Nagpur,17.67,52.12,0.66,12.04
2023-11-12,Nashik,15.85,73.13,1.68,24.56
2023-11-12,Aurangabad,24.28,77.64,1.06,11.87
2023-11-12,Solapur,22.21,62.23,1.77,20.21
2023-11-12,Kolhapur,16.69,63.72,1.71,22.66
2023-11-12,Amravati,21.9,69.42,1.77,11.67
2023-11-13,Mumbai,16.96,73.78,0.82,14.19
2023-11-13,Pune,15.74,67.98,1.17,14.69
2023-11-13,Nagpur,21.63,71.01,0.44,23.49
2023-11-13,Nashik,21.71,72.32,1.71,15.18
2023-11-13,Aurangabad,21.2,79.53,1.84,14.64
2023-11-13,Solapur,24.15,78.09,0.02,8.11
2023-11-13,Kolhapur,19.01,63.76,1.98,10.93
2023-11-13,Amravati,23.67,54.88,1.48,19.08
2023-11-14,Mumbai,20.61,66.36,0.93,22.69
2023-11-14,Pune,17.73,51.39,1.8,17.7
2023-11-14,Nagpur,20.13,72.08,1.24,12.09
2023-11-14,Nashik,17.32,63.69,0.21,6.53
2023-11-14,Aurangabad,17.97,57.3,1.86,5.71
2023-11-14,Solapur,20.17,70.09,1.47,22.61
2023-11-14,Kolhapur,17.5,71.66,1.36,23.74
2023-11-14,Amravati,20.9,69.19,0.64,22.03
2023-11-15,Mumbai,18.08,63.84,1.9,24.16
2023-11-15,Pune,17.99,54.06,1.83,5.19
2023-11-15,Nagpur,21.99,55.17,0.22,16.14
2023-11-15,Nashik,19.1,77.18,0.78,15.36
2023-11-15,Aurangabad,23.77,56.22,1.5,15.5
2023-11-15,Solapur,24.01,50.2,1.27,16.42
2023-11-15,Kolhapur,19.74,51.3,1.03,8.58
2023-11-15,Amravati,21.12,65.56,1.66,18.59
2023-11-16,Mumbai,21.09,76.59,0.72,5.71
2023-11-16,Pune,18.32,52.89,0.77,8.61
2023-11-16,Nagpur,21.38,75.32,0.24,14.15
2023-11-16,Nashik,16.25,76.54,0.89,9.84
2023-11-16,Aurangabad,20.53,53.63,1.35,24.06
2023-11-16,Solapur,23.13,63.8,1.56,13.25
2023-11-16,Kolhapur,19.93,74.67,1.79,5.54
2023-11-16,Amravati,19.24,68.81,1.94,7.17
2023-11-17,Mumbai,20.19,71.25,1.08,16.67
2023-11-17,Pune,20.12,73.72,1.88,6.79
2023-11-17,Nagpur,20.04,59.22,0.87,13.54
2023-11-17,Nashik,17.79,50.27,1.54,5.05
2023-11-17,Aurangabad,20.62,63.38,1.2,21.39
2023-11-17,Solapur,26.46,77.04,0.73,21.06
2023-11-17,Kolhapur,17.5,54.22,1.8,8.41
2023-11-17,Amravati,22.12,60.16,1.07,15.11
2023-11-18,Mumbai,21.05,63.36,0.73,11.8
2023-11-18,Pune,15.99,54.47,1.78,12.45
2023-11-18,Nagpur,25.24,71.05,1.39,22.25
2023-11-18,Nashik,17.25,56.75,0.56,16.65
2023-11-18,Aurangabad,15.12,61.42,0.2,22.29
2023-11-18,Solapur,21.88,56.48,0.97,21.99
2023-11-18,Kolhapur,21.21,53.67,0.85,9.22
2023-11-18,Amravati,24.47,65.6,1.48,21.5
2023-11-19,Mumbai,18.44,75.76,1.07,16.82
2023-11-19,Pune,18.41,56.71,1.31,11.48
2023-11-19,Nagpur,23.18,54.37,1.92,20.71
2023-11-19,Nashik,19.56,67.75,1.53,19.24
2023-11-19,Aurangabad,20.7,78.96,0.84,14.32
2023-11-19,Solapur,22.52,58.54,0.52,8.45
2023-11-19,Kolhapur,17.96,77.15,1.82,22.91
2023-11-19,Amravati,22.32,74.49,0.93,13.77
2023-11-20,Mumbai,19.44,63.11,0.19,18.91
2023-11-20,Pune,18.85,72.41,0.34,8.05
2023-11-20,Nagpur,20.8,53.17,0.19,8.62
2023-11-20,Nashik,19.43,67.59,0.46,6.29
2023-11-20,Aurangabad,23.35,50.03,0.66,11.05
2023-11-20,Solapur,22.65,78.47,0.26,25.0
2023-11-20,Kolhapur,19.29,50.99,0.48,10.05
2023-11-20,Amravati,23.33,60.98,0.68,17.37
2023-11-21,Mumbai,18.45,67.31,1.38,22.3
2023-11-21,Pune,18.29,59.04,1.54,6.9
2023-11-21,Nagpur,23.17,52.95,0.07,17.09
2023-11-21,Nashik,22.63,52.14,0.9,18.62
2023-11-21,Aurangabad,23.55,55.56,1.7,9.19
2023-11-21,Solapur,22.68,58.37,0.3,19.33
2023-11-21,Kolhapur,21.16,75.4,0.05,20.61
2023-11-21,Amravati,22.06,55.01,1.79,16.3
2023-11-22,Mumbai,18.9,57.28,0.59,18.64
2023-11-22,Pune,18.58,60.16,1.19,5.39
2023-11-22,Nagpur,23.39,71.1,1.2,22.85
2023-11-22,Nashik,17.7,77.6,1.86,5.99
2023-11-22,Aurangabad,21.9,57.32,1.1,15.37
2023-11-22,Solapur,20.68,51.76,1.85,11.55
2023-11-22,Kolhapur,17.09,61.91,0.09,20.51
2023-11-22,Amravati,25.54,77.58,0.49,16.81
2023-11-23,Mumbai,21.1,51.45,0.66,17.1
2023-11-23,Pune,21.21,78.11,0.21,20.15
2023-11-23,Nagpur,22.47,50.55,0.35,16.76
2023-11-23,Nashik,19.66,58.15,1.7,8.81
2023-11-23,Aurangabad,18.78,73.16,0.84,14.27
2023-11-23,Solapur,20.66,62.61,0.8,23.13
2023-11-23,Kolhapur,20.24,63.47,1.53,17.18
2023-11-23,Amravati,24.49,65.37,0.68,18.77
2023-11-24,Mumbai,18.77,64.95,1.78,7.05
2023-11-24,Pune,18.23,73.52,0.65,12.74
2023-11-24,Nagpur,19.24,75.19,0.33,14.04
2023-11-24,Nashik,18.91,67.53,0.93,8.24
2023-11-24,Aurangabad,20.89,66.07,1.55,10.25
2023-11-24,Solapur,25.45,76.65,0.45,14.44
2023-11-24,Kolhapur,21.01,62.06,1.92,21.26
2023-11-24,Amravati,21.65,76.85,0.31,20.38
2023-11-25,Mumbai,16.91,68.98,1.62,22.57
2023-11-25,Pune,18.32,61.21,1.87,7.51
2023-11-25,Nagpur,20.18,75.68,1.37,24.25
2023-11-25,Nashik,17.79,78.16,0.53,14.63
2023-11-25,Aurangabad,18.41,63.3,0.98,5.91
2023-11-25,Solapur,22.6,60.41,1.26,9.41
2023-11-25,Kolhapur,20.99,64.1,0.59,15.83
2023-11-25,Amravati,23.49,72.81,0.24,19.27
2023-11-26,Mumbai,19.42,57.2,1.77,23.54
2023-11-26,Pune,18.93,54.06,0.09,21.1
2023-11-26,Nagpur,22.53,55.67,0.66,6.74
2023-11-26,Nashik,20.73,78.35,0.06,16.12
2023-11-26,Aurangabad,20.88,63.08,1.11,9.71
2023-11-26,Solapur,26.65,68.29,1.68,12.78
2023-11-26,Kolhapur,18.4,67.01,1.01,8.08
2023-11-26,Amravati,21.46,66.39,1.44,24.05
2023-11-27,Mumbai,20.3,61.28,1.62,9.4
2023-11-27,Pune,18.7,50.63,0.36,20.24
2023-11-27,Nagpur,23.08,68.36,1.02,7.52
2023-11-27,Nashik,18.64,66.2,0.52,6.1
2023-11-27,Aurangabad,23.51,68.53,0.18,20.04
2023-11-27,Solapur,25.61,53.07,1.99,17.17
2023-11-27,Kolhapur,19.73,72.22,0.93,23.43
2023-11-27,Amravati,19.02,76.44,0.01,6.77
2023-11-28,Mumbai,21.38,52.89,0.93,5.27
2023-11-28,Pune,15.69,68.91,1.55,19.08
2023-11-28,Nagpur,24.87,62.17,0.94,18.56
2023-11-28,Nashik,17.21,55.69,0.29,10.4
2023-11-28,Aurangabad,19.22,51.67,0.86,20.12
2023-11-28,Solapur,24.56,50.22,1.01,11.89
2023-11-28,Kolhapur,18.82,57.97,1.94,8.89
2023-11-28,Amravati,17.48,62.2,1.68,19.7
2023-11-29,Mumbai,18.63,66.15,0.62,20.68
2023-11-29,Pune,15.48,77.49,1.88,8.64
2023-11-29,Nagpur,19.57,56.41,0.54,7.16
2023-11-29,Nashik,17.03,74.74,0.45,14.99
2023-11-29,Aurangabad,20.16,57.23,1.59,23.27
2023-11-29,Solapur,21.51,62.53,0.78,10.04
2023-11-29,Kolhapur,14.08,67.61,0.48,8.17
2023-11-29,Amravati,22.84,59.32,0.59,12.0
2023-11-30,Mumbai,19.23,65.99,0.12,18.51
2023-11-30,Pune,18.28,79.9,0.9,10.14
2023-11-30,Nagpur,20.55,53.44,1.71,15.31
2023-11-30,Nashik,15.62,51.07,1.24,10.76
2023-11-30,Aurangabad,21.72,62.3,1.64,20.85
2023-11-30,Solapur,23.58,57.29,0.9,23.36
2023-11-30,Kolhapur,22.55,52.93,0.07,15.6
2023-11-30,Amravati,21.49,58.74,0.37,8.77
2023-12-01,Mumbai,17.07,55.36,1.34,6.9
2023-12-01,Pune,19.01,76.25,1.27,24.09
2023-12-01,Nagpur,21.42,50.61,0.63,13.19
2023-12-01,Nashik,21.77,65.03,1.33,8.5
2023-12-01,Aurangabad,20.38,73.92,1.37,12.25
2023-12-01,Solapur,23.99,73.21,1.22,22.42
